scenario,region,mean_MF,mean_MF_diff,sd_MF,mean_harmony,sd_harmony,harmony_baseline,mean_harmony_diff
226,H,0.434553743962184,0.239600994650252,0.0434761790389239,27.0569365834408,3.896062635738,34.3893945296579,-7.33245794621708
226,S,0.528589259668796,0.237939664049741,0.0481852860402432,21.3942793392718,3.13146332848253,28.1519439535314,-6.75766461425962
227,A,0.464383521691193,0.276569366696395,0.0402853740133379,20.2360342978243,2.4377809423182,36.0516932746061,-15.8156589767818
227,H,0.431380336927039,0.236427587615108,0.0422562451463112,24.3166304213828,3.25781758598164,34.3893945296579,-10.0727641082751
227,S,0.539332492262593,0.248682896643538,0.0413805808341313,19.924527453117,2.56557102275471,28.1519439535314,-8.22741650041441
228,A,0.463964335022107,0.276150180027309,0.0399941599364088,21.2611824756187,2.48957832285489,36.0516932746061,-14.7905107989874
228,H,0.434437722136166,0.239484972824235,0.0431581445881984,25.1380201983469,3.4069208180407,34.3893945296579,-9.25137433131097
228,S,0.535453349141503,0.244803753522448,0.0488701563899387,20.2175257959289,2.86205034103217,28.1519439535314,-7.93441815760244
229,A,0.454285401493438,0.26647124649864,0.0397258631322668,20.3248236603891,2.40130363359724,36.0516932746061,-15.726869614217
229,H,0.41629832531591,0.221345576003979,0.0412076713132323,24.8578615892901,3.28340925933875,34.3893945296579,-9.5315329403678
229,S,0.533988503474212,0.243338907855157,0.0396732284440337,19.9579313183298,2.54466192284015,28.1519439535314,-8.19401263520156
230,A,0.449924911451957,0.26211075645716,0.039711996908165,20.9891835966411,2.36816818574409,36.0516932746061,-15.062509677965
230,H,0.416798610086199,0.221845860774269,0.043668700194169,25.5673460622004,3.46821266176089,34.3893945296579,-8.82204846745748
230,S,0.534510366929218,0.243860771310163,0.0425520695524598,19.9395124868308,2.52271625352135,28.1519439535314,-8.21243146670058
231,A,0.435943223243989,0.24812906824919,0.0389536175869449,20.4907211616706,2.22320355511368,36.0516932746061,-15.5609721129355
231,H,0.397714652043422,0.202761902731491,0.0379742630650144,25.6084262719655,3.10446183171749,34.3893945296579,-8.78096825769235
231,S,0.53082748955695,0.240177893937895,0.0340639585281587,19.7541363971981,2.24759409973173,28.1519439535314,-8.39780755633328
232,A,0.436265562372068,0.24845140737727,0.0382674500072036,20.7102545013644,2.1167005510112,36.0516932746061,-15.3414387732418
232,H,0.399508582739564,0.204555833427632,0.0381114917169978,25.8434233850889,3.20280921352879,34.3893945296579,-8.54597114456896
232,S,0.526674285999998,0.236024690380943,0.0381104082996011,19.991408315631,2.35987811070696,28.1519439535314,-8.16053563790035
233,A,0.422356401683365,0.234542246688568,0.0421715442738733,29.0000050887154,4.11651977780479,36.0516932746061,-7.05168818589073
233,H,0.429057969232619,0.234105219920688,0.0302375753860989,28.4957588518348,3.41872549838255,34.3893945296579,-5.89363567782312
233,S,0.488658973659664,0.198009378040609,0.039574854817422,26.0994013604066,3.70889103265476,28.1519439535314,-2.05254259312482
234,A,0.399720844578519,0.211906689583721,0.0362970275497834,32.4073682170776,3.33094811563096,36.0516932746061,-3.64432505752848
234,H,0.407066510227121,0.212113760915189,0.0385230057529297,32.214255996513,3.87068001149298,34.3893945296579,-2.17513853314487
234,S,0.499474717843946,0.208825122224891,0.0472105586458534,24.9591831950797,3.97635408013855,28.1519439535314,-3.19276075845167
235,A,0.440681206168992,0.252867051174194,0.0414367935970174,27.1515815233255,3.55742502578626,36.0516932746061,-8.90011175128065
235,H,0.435103246801327,0.240150497489395,0.0399883672797556,28.8377815127131,4.51126395787223,34.3893945296579,-5.55161301694481
235,S,0.494470557031808,0.203820961412753,0.0433152746173766,25.6918444404459,4.12306818566239,28.1519439535314,-2.46009951308547
236,A,0.444289310972009,0.256475155977211,0.0426691179626814,27.4124088230389,3.85118777664997,36.0516932746061,-8.63928445156722
236,H,0.430091462113462,0.235138712801531,0.046008851769639,30.3744164747592,5.43627044593767,34.3893945296579,-4.01497805489868
236,S,0.499669633634975,0.20902003801592,0.0507693608540942,25.4459644518949,4.64448669392511,28.1519439535314,-2.70597950163645
237,A,0.442105014418395,0.254290859423597,0.0424563240084164,27.8083440388419,3.88584680975339,36.0516932746061,-8.24334923576423
237,H,0.425972977384047,0.231020228072116,0.0483048866432067,30.9780371274,5.71151261211987,34.3893945296579,-3.41135740225786
237,S,0.501462992223753,0.210813396604698,0.0500352071778988,25.1742409602116,4.39770305100678,28.1519439535314,-2.97770299331982
238,A,0.436159018373379,0.248344863378581,0.0428520729598129,28.4886330971332,3.87123786188998,36.0516932746061,-7.56306017747292
238,H,0.425994368983343,0.231041619671412,0.0474571457043557,31.0134733935387,5.09519847171788,34.3893945296579,-3.37592113611919
238,S,0.502693020156241,0.212043424537186,0.0502182756014305,25.1239637748857,4.40993237013405,28.1519439535314,-3.02798017864568
239,A,0.430727904453994,0.242913749459196,0.040033722056287,29.6098459982962,3.56815956209346,36.0516932746061,-6.44184727630988
239,H,0.421655424462639,0.226702675150708,0.0444299422539754,31.2936111309652,4.85037690770337,34.3893945296579,-3.09578339869274
239,S,0.504993825573942,0.214344229954887,0.049942096861442,24.7353325696654,4.03828623234388,28.1519439535314,-3.41661138386603
240,A,0.458266992684522,0.270452837689724,0.0409760984193721,24.5421435081465,3.21993527490971,36.0516932746061,-11.5095497664596
240,H,0.436657068724873,0.241704319412943,0.0434131386839133,28.1116743594465,4.68994137775688,34.3893945296579,-6.27772017021135
240,S,0.510160731534687,0.219511135915633,0.0479268639728218,24.0926926635026,3.86081955141874,28.1519439535314,-4.05925129002882
241,A,0.45978966442313,0.271975509428331,0.0394083609484701,24.7803462092311,3.2706980504158,36.0516932746061,-11.271347065375
241,H,0.436525928197661,0.24157317888573,0.0461276767877083,28.8315800657144,4.97175135146012,34.3893945296579,-5.55781446394349
241,S,0.51230022181627,0.221650626197215,0.0492835512206897,23.9424130531045,4.18287797876293,28.1519439535314,-4.20953090042692
242,A,0.45787240052093,0.270058245526131,0.0415055047916726,25.520941505206,3.52578089025184,36.0516932746061,-10.5307517694001
242,H,0.435794733306245,0.240841983994313,0.0467164633351204,29.0600652367632,4.98747933117586,34.3893945296579,-5.3293292928947
242,S,0.512427748684584,0.221778153065528,0.0515281490541324,24.1054883339594,4.43084774870542,28.1519439535314,-4.04645561957198
243,A,0.451375874493398,0.2635617194986,0.0398514065221672,26.4169117547967,3.48824139892582,36.0516932746061,-9.63478151980942
243,H,0.434841999420036,0.239889250108105,0.0449564081801369,29.3757877038753,4.99275710365892,34.3893945296579,-5.01360682578262
243,S,0.514371328296431,0.223721732677375,0.0504833536110375,23.7595704867346,4.11013438394981,28.1519439535314,-4.39237346679675
244,A,0.466122979835111,0.278308824840313,0.0401493738896011,22.5078206537116,2.91824185753536,36.0516932746061,-13.5438726208945
244,H,0.436913509083465,0.241960759771533,0.0410528884625048,26.6713108179017,4.20606685208889,34.3893945296579,-7.71808371175615
244,S,0.522435270299904,0.231785674680849,0.0453561930117123,22.3946279403432,3.406952652159,28.1519439535314,-5.75731601318822
245,A,0.466350803760332,0.278536648765534,0.0401401709930782,22.7296277402749,2.97820538628271,36.0516932746061,-13.3220655343312
245,H,0.437698161088096,0.242745411776165,0.0474345876974518,27.1531634407818,4.61219681638822,34.3893945296579,-7.23623108887606
245,S,0.522933428779577,0.232283833160521,0.0496941593917086,22.4425728037228,3.66107859678665,28.1519439535314,-5.70937114980862
246,A,0.463027579484023,0.275213424489225,0.0389201418719454,23.8497021487644,3.23875198721825,36.0516932746061,-12.2019911258417
246,H,0.437325257737619,0.242372508425687,0.0440082332333814,27.3486793607036,4.2496617870644,34.3893945296579,-7.04071516895424
246,S,0.523877472902003,0.233227877282948,0.051666205680248,22.5667028220492,3.95777083879518,28.1519439535314,-5.58524113148217
247,A,0.468462531797593,0.280648376802794,0.0405272137389257,20.5720138296011,2.52488149130953,36.0516932746061,-15.4796794450051
247,H,0.431456639267644,0.236503889955713,0.0429656872082067,25.112647156951,3.57121461599276,34.3893945296579,-9.27674737270687
247,S,0.533950863858766,0.24330126823971,0.0434191260667132,20.935027902376,3.05168164342772,28.1519439535314,-7.2169160511554
248,A,0.467172481731348,0.279358326736549,0.0402015663666312,21.1208460440547,2.63855483495177,36.0516932746061,-14.9308472305515
248,H,0.436279763183451,0.24132701387152,0.0440364926110491,25.249200143689,3.74255405179597,34.3893945296579,-9.14019438596888
248,S,0.534267525581161,0.243617929962106,0.0474338010662883,20.8275186239756,3.02841826931643,28.1519439535314,-7.32442532955581
249,A,0.456534170393656,0.268720015398859,0.0391094969203,20.5643560763568,2.42724772633307,36.0516932746061,-15.4873371982493
249,H,0.419430068270218,0.224477318958288,0.0421883582758088,25.5947190816733,3.61908234673797,34.3893945296579,-8.79467544798458
249,S,0.527520333060852,0.236870737441797,0.0413914438180739,20.8236350868936,2.89762121659754,28.1519439535314,-7.3283088666378
250,A,0.433888325450455,0.246074170455657,0.0377171287327705,21.1227422704159,2.32870673255935,36.0516932746061,-14.9289510041902
250,H,0.39726800859809,0.202315259286158,0.036831139155512,26.4244955239327,3.2771184904983,34.3893945296579,-7.9648990057252
250,S,0.518640821691574,0.227991226072519,0.033970849088452,21.1740268097418,2.62123764887374,28.1519439535314,-6.97791714378958
251,A,0.418481685728566,0.230667530733768,0.0430478327555074,31.6811053020234,5.16822933494076,36.0516932746061,-4.37058797258273
251,H,0.424189616147008,0.229236866835078,0.0332212022142523,32.9252670913432,4.95944355633973,34.3893945296579,-1.46412743831468
251,S,0.470967073113389,0.180317477494334,0.0418570515882379,30.4550443150473,5.14434588579709,28.1519439535314,2.3031003615159
252,A,0.396466958629974,0.208652803635176,0.0369135460969462,34.2053592054009,4.47706074793971,36.0516932746061,-1.84633406920518
252,H,0.403507524703662,0.20855477539173,0.0419000952383522,33.3011527221731,5.37440810128286,34.3893945296579,-1.08824180748478
252,S,0.476004106925361,0.185354511306306,0.0522691189445111,29.6944988162476,5.83416828307215,28.1519439535314,1.54255486271616
253,A,0.434991008564956,0.247176853570157,0.0422829343949656,29.5449351239146,4.8005016025955,36.0516932746061,-6.50675815069154
253,H,0.428712051242112,0.233759301930181,0.0415961500228627,32.3947336506889,5.63455352043451,34.3893945296579,-1.99466087896894
253,S,0.478359974465862,0.187710378846806,0.0464039134142519,29.5721568750105,5.76397305763187,28.1519439535314,1.42021292147915
254,A,0.436764862722267,0.248950707727468,0.042398521669254,29.389001430852,4.57784470212871,36.0516932746061,-6.66269184375411
254,H,0.427328636575437,0.232375887263506,0.0466745126508623,33.0814795010808,6.33950867124437,34.3893945296579,-1.30791502857709
254,S,0.481845181320949,0.191195585701894,0.0498371101456425,29.242849479745,5.79317435507275,28.1519439535314,1.09090552621362
255,A,0.430889110282773,0.243074955287976,0.0411197964295261,30.4780658947623,5.00339335788787,36.0516932746061,-5.57362737984377
255,H,0.421552782443946,0.226600033132015,0.0487577095473925,33.1099249335488,6.1039190569287,34.3893945296579,-1.27946959610907
255,S,0.482506621962528,0.191857026343472,0.0521773700833789,29.0632521335734,6.13055779276106,28.1519439535314,0.911308180042052
256,A,0.422567295602832,0.234753140608034,0.0407760534423443,31.2291312101872,4.69710752383498,36.0516932746061,-4.82256206441888
256,H,0.418449711852701,0.223496962540771,0.0471469928411582,32.6267884310198,5.78524346718606,34.3893945296579,-1.76260609863813
256,S,0.483063490104548,0.192413894485492,0.0532183755890746,28.9685837005192,5.87892498474351,28.1519439535314,0.816639746987804
257,A,0.451651181613303,0.263837026618505,0.0401856916148399,26.2219254627914,4.35709700381732,36.0516932746061,-9.82976781181475
257,H,0.431731923471556,0.236779174159625,0.0429963010855245,30.7487020105276,5.74609889513393,34.3893945296579,-3.64069251913029
257,S,0.491590473090691,0.200940877471636,0.047390653071739,27.6018737627629,5.47589656038497,28.1519439535314,-0.550070190768455
258,A,0.450409425257652,0.262595270262853,0.0417026912762142,26.6725363265459,4.50182212125385,36.0516932746061,-9.37915694806024
258,H,0.434562705504968,0.239609956193036,0.0465114787309769,30.5888607395175,5.64864250574692,34.3893945296579,-3.80053379014039
258,S,0.494430882116392,0.203781286497336,0.0502911255777474,27.4620577634375,5.70024124469484,28.1519439535314,-0.689886190093855
259,A,0.44583566255229,0.258021507557492,0.0402346185669575,27.4457467547975,4.52846886659451,36.0516932746061,-8.60594651980862
259,H,0.427880075907151,0.23292732659522,0.0473428953422131,30.9557833083329,5.80973643615675,34.3893945296579,-3.43361122132495
259,S,0.493027556278082,0.202377960659027,0.053563039815432,27.5081967911337,5.75887172398752,28.1519439535314,-0.643747162397741
260,A,0.461162049922187,0.273347894927389,0.0404448923344699,23.4113776645271,3.54408730509151,36.0516932746061,-12.640315610079
260,H,0.432866150295398,0.237913400983467,0.0450150582158544,28.1929836454854,4.61939573756458,34.3893945296579,-6.19641088417249
260,S,0.504555774606716,0.213906178987661,0.045713763436797,25.1455310491716,4.52216418433359,28.1519439535314,-3.00641290435976
261,A,0.458401612420556,0.270587457425758,0.040424093309266,24.0390864433725,3.59721374472555,36.0516932746061,-12.0126068312336
261,H,0.436690124112362,0.241737374800431,0.0431008531118526,28.3845079307037,4.93825934525047,34.3893945296579,-6.00488659895423
261,S,0.504250711786993,0.213601116167938,0.0493192807246589,25.1994082443299,4.7296175309153,28.1519439535314,-2.95253570920147
262,A,0.45891879944468,0.271104644449882,0.0402057512552906,21.4643518721927,2.88098630618702,36.0516932746061,-14.5873414024134
262,H,0.43317994259132,0.238227193279388,0.0412027140067638,25.8264234229308,3.7852527677075,34.3893945296579,-8.56297110672704
262,S,0.510689078227729,0.220039482608674,0.0424559500064652,23.284992763525,3.67628384506036,28.1519439535314,-4.86695119000641
263,A,0.441083532229113,0.253269377234316,0.0406294418439295,21.6867127516384,2.86517823060107,36.0516932746061,-14.3649805229677
263,H,0.414560926251137,0.219608176939207,0.0367873621440519,26.7307322812687,3.76223858061042,34.3893945296579,-7.65866224838919
263,S,0.503874210251851,0.213224614632796,0.0382989498373254,23.3524084540443,3.62064383697657,28.1519439535314,-4.79953549948708
264,A,0.403029785358687,0.215215630363889,0.0463268097257517,32.0946055067758,5.74727317366127,36.0516932746061,-3.95708776783029
264,H,0.409997932302683,0.215045182990752,0.0348145330860666,36.2351257983212,6.53064170274638,34.3893945296579,1.84573126866331
264,S,0.445579800564301,0.154930204945247,0.0433842094125543,35.150920275896,7.48107422369005,28.1519439535314,6.99897632236461
265,A,0.38278408422121,0.194969929226411,0.0387143073010594,33.1994759322563,5.63636396102025,36.0516932746061,-2.85221734234984
265,H,0.396028195041766,0.201075445729836,0.044364839410263,32.4821661433326,6.35933602004507,34.3893945296579,-1.90722838632524
265,S,0.450900356093293,0.160250760474238,0.0525625785192013,34.1583552921404,8.16772688229365,28.1519439535314,6.00641133860897
266,A,0.421002854186766,0.233188699191968,0.0428343631320619,29.9704700262406,5.35949776915002,36.0516932746061,-6.08122324836553
266,H,0.417323353362115,0.222370604050184,0.0425283829366675,34.2187416980316,6.78408813711489,34.3893945296579,-0.170652831626299
266,S,0.458208863129647,0.167559267510592,0.0452143162694633,33.5100724777365,7.63802211787382,28.1519439535314,5.3581285242051
267,A,0.418134611791399,0.230320456796601,0.0427612296354519,30.5221694275381,5.51252243587878,36.0516932746061,-5.52952384706796
267,H,0.413926690911321,0.21897394159939,0.0454859711635599,34.0092977297207,6.97172235194428,34.3893945296579,-0.380096799937149
267,S,0.457625964175243,0.166976368556187,0.0497548724312789,33.6368699347919,7.91330580360882,28.1519439535314,5.48492598126049
268,A,0.413962552712717,0.226148397717919,0.0416527644883696,30.8667795029682,5.61570970116915,36.0516932746061,-5.18491377163795
268,H,0.40938126109948,0.214428511787549,0.0454737751826291,33.137236986245,6.7755771782251,34.3893945296579,-1.25215754341287
268,S,0.459671048630736,0.16902145301168,0.0521318511741484,33.8571253675154,8.37852676502093,28.1519439535314,5.70518141398399
269,A,0.439232398090078,0.25141824309528,0.040723906906506,26.8981525785468,4.93146699789533,36.0516932746061,-9.1535406960593
269,H,0.421865580853612,0.22691283154168,0.045211127246319,31.7677597209501,6.50789595612264,34.3893945296579,-2.62163480870774
269,S,0.471269879246408,0.180620283627353,0.0455791264398088,30.7614508394325,6.86234911286145,28.1519439535314,2.60950688590112
270,A,0.43369706447203,0.245882909477231,0.0410400817982187,27.2747027241468,5.2339558500184,36.0516932746061,-8.77699055045933
270,H,0.421050152767531,0.226097403455599,0.0456401957512428,30.9388463787618,5.84647211725265,34.3893945296579,-3.4505481508961
270,S,0.464624165270737,0.173974569651683,0.0519391067161601,31.2493455265509,7.50378726676354,28.1519439535314,3.09740157301948
271,A,0.443640304141239,0.25582614914644,0.0407431285470186,24.0454540424965,4.02606985219854,36.0516932746061,-12.0062392321096
271,H,0.426679046471081,0.231726297159149,0.0423987234975464,28.6158776462935,5.01797317395267,34.3893945296579,-5.77351688336434
271,S,0.478384801591163,0.187735205972108,0.0452941479987833,28.0044443344359,6.02881520005559,28.1519439535314,-0.147499619095534
272,A,0.443084248485731,0.255270093490933,0.0400140460087454,21.7762089772045,3.04318105440509,36.0516932746061,-14.2754842974016
272,H,0.422991529750357,0.228038780438426,0.0379574705506826,26.3936862241899,4.02845795505273,34.3893945296579,-7.99570830546798
272,S,0.477495276648471,0.186845681029415,0.0396710398433206,26.1082401484571,4.96613535985418,28.1519439535314,-2.04370380507429
273,A,0.379894764473474,0.192080609478676,0.0475894708344991,30.4597991255706,5.78104716583421,36.0516932746061,-5.59189414903549
273,H,0.390032122708327,0.195079373396397,0.0356757348264547,36.2969760061862,7.67722405999967,34.3893945296579,1.90758147652826
273,S,0.416541927908536,0.12589233228948,0.0433951396918289,38.8786718714237,10.4425587411429,28.1519439535314,10.7267279178923
274,A,0.365556784948441,0.177742629953643,0.0381634916715627,30.4860869927814,5.61941214018553,36.0516932746061,-5.56560628182473
274,H,0.376149854336939,0.181197105025008,0.043127252867991,31.4821130163226,7.48341309423238,34.3893945296579,-2.90728151333533
274,S,0.42229582907848,0.131646233459424,0.0496618558301375,37.7891415890972,10.665492543295,28.1519439535314,9.63719763556583
275,A,0.403692593566176,0.215878438571378,0.0437820600032201,28.6936498687865,6.10852302664892,36.0516932746061,-7.35804340581964
275,H,0.398739884987836,0.203787135675905,0.0428707951323764,33.3299398326354,7.78859081247684,34.3893945296579,-1.05945469702251
275,S,0.427882288567577,0.137232692948522,0.0451795157346415,36.8090833070079,10.3113410794462,28.1519439535314,8.65713935347653
276,A,0.395839919199984,0.208025764205185,0.0406441824492883,28.8609289944849,5.53676567261068,36.0516932746061,-7.19076428012124
276,H,0.398186941284439,0.203234191972508,0.0468281059534484,31.6892952404518,7.31027456795419,34.3893945296579,-2.70009928920606
276,S,0.429024733279251,0.138375137660195,0.0483783128832487,36.5722724394675,10.6141777307068,28.1519439535314,8.42032848593608
277,A,0.422113084130389,0.234298929135591,0.0394602771110648,25.7589255707174,4.89438073525452,36.0516932746061,-10.2927677038887
277,H,0.410225250719026,0.215272501407096,0.0432317350274858,30.6223532443664,6.54482545493237,34.3893945296579,-3.76704128529152
277,S,0.435915507900947,0.145265912281892,0.0443269150810092,33.7693634976583,9.39554548754606,28.1519439535314,5.61741954412686
278,A,0.422171035993448,0.23435688099865,0.0382276376891038,23.3879501094203,3.67809380692123,36.0516932746061,-12.6637431651858
278,H,0.411395649797304,0.216442900485373,0.0382089629437104,28.1873313201381,5.38441196299511,34.3893945296579,-6.2020632095198
278,S,0.438301273457115,0.14765167783806,0.0403297820947466,30.4601062176039,7.4245265696355,28.1519439535314,2.30816226407254
279,A,0.348165730407318,0.160351575412521,0.0458105953734475,26.959420085755,5.06226433218627,36.0516932746061,-9.09227318885112
279,H,0.359986992640428,0.165034243328497,0.0379268653020655,32.9250669064432,8.03269336080274,34.3893945296579,-1.46432762321469
279,S,0.373221717848618,0.0825721222295628,0.0391405495896532,39.7778154961572,12.5345094735469,28.1519439535314,11.6258715426258
280,A,0.335286940767079,0.14747278577228,0.0367598443909031,26.6261794800382,4.59375702437033,36.0516932746061,-9.42551379456787
280,H,0.351884463484694,0.156931714172763,0.0378484897434578,29.783556657503,7.08221208186251,34.3893945296579,-4.60583787215486
280,S,0.375393329212223,0.0847437335931677,0.0446051731757506,39.2186952212066,12.3387784416632,28.1519439535314,11.0667512676753
281,A,0.370579913345311,0.182765758350514,0.0408386352959229,26.0620917241844,5.1241225559272,36.0516932746061,-9.9896015504217
281,H,0.37248343958069,0.177530690268759,0.0425221931491996,30.8303308366082,7.09732830822787,34.3893945296579,-3.55906369304969
281,S,0.38535492455623,0.0947053289371755,0.0417250352690184,37.7292965763605,11.9800845413512,28.1519439535314,9.57735262282906
282,A,0.388881478269036,0.201067323274239,0.0384669646077108,23.9888506133394,4.38897152020584,36.0516932746061,-12.0628426612667
282,H,0.385365419663711,0.19041267035178,0.0400213369664637,29.5915148218303,5.99398915011773,34.3893945296579,-4.79787970782759
282,S,0.385281004673741,0.0946314090546853,0.0396682176548079,34.7735766539553,10.0945184073092,28.1519439535314,6.62163270042391
283,A,0.288213960578077,0.100399805583279,0.0396507298445319,24.9942701253447,3.93878025705248,36.0516932746061,-11.0574231492614
283,H,0.30145415373458,0.106501404422649,0.0351005279359428,29.7724382652366,5.26117598014307,34.3893945296579,-4.61695626442124
283,S,0.304120047427843,0.0134704518087878,0.0343588097457855,36.2981941904557,9.6301230547623,28.1519439535314,8.14625023692431
284,A,0.285503812802866,0.0976896578080683,0.0341207357846891,24.6699757026435,3.47504540919863,36.0516932746061,-11.3817175719626
284,H,0.297807274460507,0.102854525148576,0.0337622762139969,28.0943111237653,4.96384686153304,34.3893945296579,-6.29508340589261
284,S,0.302995994971442,0.0123463993523869,0.0381209955230089,35.3095552122518,8.21783341828709,28.1519439535314,7.15761125872036
285,A,0.315031968968674,0.127217813973876,0.0402191917822234,24.3175623895494,3.81468952090171,36.0516932746061,-11.7341308850567
285,H,0.316725010272902,0.121772260960971,0.0426387800511751,29.9691080978819,5.13999057501099,34.3893945296579,-4.42028643177597
285,S,0.306912633033868,0.0162630374148131,0.034742957768435,34.4733333081336,7.99469722696064,28.1519439535314,6.32138935460223
286,A,0.503292171735531,0.315478016740733,0.0405451314742336,24.7428886973665,3.03754367687876,36.0516932746061,-11.3088045772396
286,H,0.4938906753984,0.298937926086468,0.0378611400160832,25.7236018392273,3.27672451401202,34.3893945296579,-8.66579269043059
286,S,0.550653747726669,0.260004152107615,0.0443740237627001,24.9019274928644,3.82532411130673,28.1519439535314,-3.25001646066697
287,A,0.503805822985075,0.315991667990276,0.0434338846726237,25.2652709645876,3.38232396700432,36.0516932746061,-10.7864223100185
287,H,0.488612627759724,0.293659878447792,0.0443644410011524,27.2976611116148,4.13746491578834,34.3893945296579,-7.09173341804311
287,S,0.554707998301959,0.264058402682905,0.0500353530387974,24.6971857591668,4.09563739563508,28.1519439535314,-3.45475819436461
288,A,0.500571107410822,0.312756952416024,0.0442915220369559,25.9938083356605,3.55851111631691,36.0516932746061,-10.0578849389456
288,H,0.485473224396621,0.29052047508469,0.0476697124025107,28.6259555904116,4.6599513644288,34.3893945296579,-5.76343893924624
288,S,0.552608119137405,0.26195852351835,0.0528863630447067,24.8342934247727,4.18435414540294,28.1519439535314,-3.31765052875867
289,A,0.495719856795483,0.307905701800685,0.0432918381662796,26.9521513557341,3.54393997879048,36.0516932746061,-9.09954191887203
289,H,0.481936563905663,0.286983814593732,0.0493437546953179,29.9811725888764,5.33360848591888,34.3893945296579,-4.40822194078147
289,S,0.551081806087304,0.260432210468249,0.0545457133387958,24.8288543592166,4.1368835208215,28.1519439535314,-3.32308959431482
290,A,0.486425645085765,0.298611490090967,0.038392812859477,28.1297032286671,3.13451467389102,36.0516932746061,-7.92199004593901
290,H,0.481017800777446,0.286065051465516,0.0442056698183389,30.1275514402602,4.65570957325025,34.3893945296579,-4.26184308939769
290,S,0.553554165138547,0.262904569519493,0.0549722157243104,24.5874692386411,4.23527636128538,28.1519439535314,-3.56447471489033
291,A,0.512142870292916,0.324328715298118,0.0384830142604716,23.4573761045736,2.58880385851833,36.0516932746061,-12.5943171700325
291,H,0.497195978208547,0.302243228896615,0.0377585721938418,24.8207558987968,3.12307574489102,34.3893945296579,-9.56863863086107
291,S,0.560131240466483,0.269481644847428,0.0426404451892859,24.1415894066297,3.67957544146537,28.1519439535314,-4.01035454690175
292,A,0.499651795507011,0.311837640512214,0.037865056767497,26.7177843647187,2.90290235481641,36.0516932746061,-9.33390890988737
292,H,0.488240710149446,0.293287960837515,0.0438834293047172,29.3327771538494,4.4361843498715,34.3893945296579,-5.0566173758085
292,S,0.560052611705312,0.269403016086257,0.0524832188820199,24.1189327037228,3.72324208746873,28.1519439535314,-4.03301124980861
293,A,0.530797480741727,0.342983325746929,0.0370809530385084,21.2655170711696,2.26061641291928,36.0516932746061,-14.7861762034365
293,H,0.500132870975559,0.305180121663627,0.0416160295399172,24.0988101534304,3.33350564961836,34.3893945296579,-10.2905843762274
293,S,0.570931054398057,0.280281458779002,0.0451504937862215,22.7756042436769,3.43133167470386,28.1519439535314,-5.37633970985446
294,A,0.521132084711568,0.33331792971677,0.039001127754598,23.5392914859674,2.59682855640319,36.0516932746061,-12.5124017886387
294,H,0.499881556553787,0.304928807241856,0.0474397171029884,26.6488703181766,3.99977550100789,34.3893945296579,-7.74052421148132
294,S,0.568500741435932,0.277851145816877,0.0520279653476809,22.9191062595981,3.37260024417109,28.1519439535314,-5.23283769393326
295,A,0.534854085454586,0.347039930459787,0.0382583750674366,19.4629072327083,2.08766877880643,36.0516932746061,-16.5887860418978
295,H,0.49811498447052,0.303162235158588,0.0430580627995283,22.8705387846292,2.87761331947153,34.3893945296579,-11.5188557450287
295,S,0.580646485427712,0.289996889808656,0.0435994566203466,21.4290923669175,3.02037035651036,28.1519439535314,-6.72285158661386
296,A,0.529722037990085,0.341907882995287,0.0391775236296584,20.9108756981841,2.34323567116861,36.0516932746061,-15.140817576422
296,H,0.501193713185123,0.306240963873192,0.0449994024491226,24.4570831364624,3.45935552245065,34.3893945296579,-9.9323113931955
296,S,0.579945643004233,0.289296047385178,0.0505123731197784,21.4519478755684,3.12564048578183,28.1519439535314,-6.69999607796299
297,A,0.537393442978987,0.349579287984189,0.039856403596097,18.0964513011705,1.87603696018206,36.0516932746061,-17.9552419734356
297,H,0.498331059856044,0.303378310544112,0.0429302471965609,21.582484270856,2.48414827715716,34.3893945296579,-12.8069102588019
297,S,0.592248235989292,0.301598640370237,0.042598550516604,19.8803919541907,2.5098395534581,28.1519439535314,-8.27155199934065
298,A,0.536759439795436,0.348945284800637,0.0398045533471405,18.6370244205966,1.84658604924055,36.0516932746061,-17.4146688540095
298,H,0.500906543835757,0.305953794523825,0.0445899241304745,22.2588204945646,2.64086989916049,34.3893945296579,-12.1305740350933
298,S,0.5911752531808,0.300525657561745,0.0487255335785358,19.8373319442024,2.50721179686797,28.1519439535314,-8.31461200932897
299,A,0.522812721961399,0.334998566966601,0.0398001104828796,18.0557876942095,1.75045463848872,36.0516932746061,-17.9959055803966
299,H,0.482574803647959,0.287622054336028,0.0425404319404051,21.9862752818213,2.45287109857483,34.3893945296579,-12.4031192478366
299,S,0.593010009603415,0.302360413984359,0.0402043810376961,19.4640186293516,2.20846102827158,28.1519439535314,-8.68792532417977
300,A,0.522287319342303,0.334473164347505,0.0384088269621228,18.3932485547216,1.70938072866747,36.0516932746061,-17.6584447198845
300,H,0.483670317191527,0.288717567879595,0.040057358781897,22.2653618359059,2.50728564872983,34.3893945296579,-12.124032693752
300,S,0.590956800766689,0.300307205147633,0.0419183671072369,19.3964670626619,2.3326462579762,28.1519439535314,-8.75547689086947
301,A,0.500847501746346,0.313033346751549,0.0421631712251012,26.3022605655373,3.63418732172665,36.0516932746061,-9.74943270906876
301,H,0.495708029172845,0.300755279860914,0.0348332224690386,26.9397589284308,3.6259653364315,34.3893945296579,-7.44963560122711
